filename,count,bit
out-053.6,78,0
out-053.6,25165706,1
out-053.7,94,0
out-053.7,25165690,1
out-053.8,101,0
out-053.8,25165683,1
out-053.9,133,0
out-053.9,25165651,1
out-054.0,135,0
out-054.0,25165649,1
out-054.1,188,0
out-054.1,25165596,1
out-054.2,221,0
out-054.2,25165563,1
out-054.3,285,0
out-054.3,25165499,1
out-054.4,342,0
out-054.4,25165442,1
out-054.5,425,0
out-054.5,25165359,1
out-054.6,575,0
out-054.6,25165209,1
out-054.7,724,0
out-054.7,25165060,1
out-054.8,890,0
out-054.8,25164894,1
out-054.9,1127,0
out-054.9,25164657,1
out-055.0,1460,0
out-055.0,25164324,1
out-055.1,1788,0
out-055.1,25163996,1
out-055.2,2153,0
out-055.2,25163631,1
out-055.3,2663,0
out-055.3,25163121,1
out-055.4,3268,0
out-055.4,25162516,1
out-055.5,4001,0
out-055.5,25161783,1
out-055.6,4950,0
out-055.6,25160834,1
out-055.7,6162,0
out-055.7,25159622,1
out-055.8,7591,0
out-055.8,25158193,1
out-055.9,9322,0
out-055.9,25156462,1
out-056.0,11415,0
out-056.0,25154369,1
out-056.1,13717,0
out-056.1,25152067,1
out-056.2,16762,0
out-056.2,25149022,1
out-056.3,20559,0
out-056.3,25145225,1
out-056.4,25012,0
out-056.4,25140772,1
out-056.5,29899,0
out-056.5,25135885,1
out-056.6,35570,0
out-056.6,25130214,1
out-056.7,42757,0
out-056.7,25123027,1
out-056.8,50958,0
out-056.8,25114826,1
out-056.9,60646,0
out-056.9,25105138,1
out-057.0,72820,0
out-057.0,25092964,1
out-057.1,85825,0
out-057.1,25079959,1
out-057.2,102156,0
out-057.2,25063628,1
out-057.3,121212,0
out-057.3,25044572,1
out-057.4,143528,0
out-057.4,25022256,1
out-057.5,170510,0
out-057.5,24995274,1
out-057.6,200885,0
out-057.6,24964899,1
out-057.7,237054,0
out-057.7,24928730,1
out-057.8,282813,0
out-057.8,24882971,1
out-057.9,328675,0
out-057.9,24837109,1
out-058.0,387717,0
out-058.0,24778067,1
out-058.1,449772,0
out-058.1,24716012,1
out-058.2,532658,0
out-058.2,24633126,1
out-058.3,604293,0
out-058.3,24561491,1
out-058.4,701247,0
out-058.4,24464537,1
out-058.5,807549,0
out-058.5,24358235,1
out-058.6,963468,0
out-058.6,24202316,1
out-058.7,1151669,0
out-058.7,24014115,1
out-058.8,1307367,0
out-058.8,23858417,1
out-058.9,1498773,0
out-058.9,23667011,1
out-059.0,1693710,0
out-059.0,23472074,1
out-059.1,1979531,0
out-059.1,23186253,1
out-059.2,2275523,0
out-059.2,22890261,1
out-059.3,2689629,0
out-059.3,22476155,1
out-059.4,3002581,0
out-059.4,22163203,1
out-059.5,3386818,0
out-059.5,21778966,1
out-059.6,3647710,0
out-059.6,21518074,1
out-059.7,4063717,0
out-059.7,21102067,1
out-059.8,4516071,0
out-059.8,20649713,1
out-059.9,4833186,0
out-059.9,20332598,1
out-060.0,5166228,0
out-060.0,19999556,1
out-060.1,5474077,0
out-060.1,19691707,1
out-060.2,5790181,0
out-060.2,19375603,1
out-060.3,6007561,0
out-060.3,19158223,1
out-060.4,6274893,0
out-060.4,18890891,1
out-060.5,6470765,0
out-060.5,18695019,1
out-060.6,6716262,0
out-060.6,18449522,1
out-060.7,6877062,0
out-060.7,18288722,1
out-060.8,6984604,0
out-060.8,18181180,1
out-060.9,7134965,0
out-060.9,18030819,1
out-061.0,7304586,0
out-061.0,17861198,1
out-061.1,7299160,0
out-061.1,17866624,1
out-061.2,7403236,0
out-061.2,17762548,1
out-061.3,7536363,0
out-061.3,17629421,1
out-061.4,7621183,0
out-061.4,17544601,1
out-061.5,7807966,0
out-061.5,17357818,1
out-061.6,7869347,0
out-061.6,17296437,1
out-061.7,7980160,0
out-061.7,17185624,1
out-061.8,8037317,0
out-061.8,17128467,1
out-061.9,8116180,0
out-061.9,17049604,1
out-062.0,8183222,0
out-062.0,16982562,1
out-062.1,8330929,0
out-062.1,16834855,1
out-062.2,8339991,0
out-062.2,16825793,1
out-062.3,8494666,0
out-062.3,16671118,1
out-062.4,8550341,0
out-062.4,16615443,1
out-062.5,8629492,0
out-062.5,16536292,1
out-062.6,8615192,0
out-062.6,16550592,1
out-062.7,8695160,0
out-062.7,16470624,1
out-062.8,8747935,0
out-062.8,16417849,1
out-062.9,8801375,0
out-062.9,16364409,1
out-063.0,8905495,0
out-063.0,16260289,1
out-063.1,8970934,0
out-063.1,16194850,1
out-063.2,9048352,0
out-063.2,16117432,1
out-063.3,9112544,0
out-063.3,16053240,1
out-063.4,9174006,0
out-063.4,15991778,1
out-063.5,9311737,0
out-063.5,15854047,1
out-063.6,9336782,0
out-063.6,15829002,1
out-063.7,9396897,0
out-063.7,15768887,1
out-063.8,9476936,0
out-063.8,15688848,1
out-063.9,9524881,0
out-063.9,15640903,1
out-064.0,9602428,0
out-064.0,15563356,1
out-064.1,9709820,0
out-064.1,15455964,1
out-064.2,9746724,0
out-064.2,15419060,1
out-064.3,9804205,0
out-064.3,15361579,1
out-064.4,9897703,0
out-064.4,15268081,1
out-064.5,9943596,0
out-064.5,15222188,1
out-064.6,10034229,0
out-064.6,15131555,1
out-064.7,10060831,0
out-064.7,15104953,1
out-064.8,10140355,0
out-064.8,15025429,1
out-064.9,10209737,0
out-064.9,14956047,1
out-065.0,10235386,0
out-065.0,14930398,1
out-065.1,10332838,0
out-065.1,14832946,1
out-065.2,10416644,0
out-065.2,14749140,1
out-065.3,10470520,0
out-065.3,14695264,1
out-065.4,10522534,0
out-065.4,14643250,1
out-065.5,10576456,0
out-065.5,14589328,1
out-065.6,10633859,0
out-065.6,14531925,1
out-065.7,10692700,0
out-065.7,14473084,1
out-065.8,10764545,0
out-065.8,14401239,1
out-065.9,10817951,0
out-065.9,14347833,1
out-066.0,10850787,0
out-066.0,14314997,1
out-066.1,10897467,0
out-066.1,14268317,1
out-066.2,10955003,0
out-066.2,14210781,1
out-066.3,11008510,0
out-066.3,14157274,1
out-066.4,11063856,0
out-066.4,14101928,1
out-066.5,11114513,0
out-066.5,14051271,1
out-066.6,11136736,0
out-066.6,14029048,1
out-066.7,11180166,0
out-066.7,13985618,1
out-066.8,11222870,0
out-066.8,13942914,1
out-066.9,11274898,0
out-066.9,13890886,1
out-067.0,11333449,0
out-067.0,13832335,1
out-067.1,11353962,0
out-067.1,13811822,1
out-067.2,11387826,0
out-067.2,13777958,1
out-067.3,11432071,0
out-067.3,13733713,1
out-067.4,11468666,0
out-067.4,13697118,1
out-067.5,11526119,0
out-067.5,13639665,1
out-067.6,11536523,0
out-067.6,13629261,1
out-067.7,11569553,0
out-067.7,13596231,1
out-067.8,11589384,0
out-067.8,13576400,1
out-067.9,11616361,0
out-067.9,13549423,1
out-068.0,11648368,0
out-068.0,13517416,1
out-068.1,11675923,0
out-068.1,13489861,1
out-068.2,11703661,0
out-068.2,13462123,1
out-068.3,11738359,0
out-068.3,13427425,1
out-068.4,11760079,0
out-068.4,13405705,1
out-068.5,11774081,0
out-068.5,13391703,1
out-068.6,11797839,0
out-068.6,13367945,1
out-068.7,11810987,0
out-068.7,13354797,1
out-068.8,11839643,0
out-068.8,13326141,1
out-068.9,11853424,0
out-068.9,13312360,1
out-069.0,11875285,0
out-069.0,13290499,1
out-069.1,11897506,0
out-069.1,13268278,1
out-069.2,11918779,0
out-069.2,13247005,1
out-069.3,11935485,0
out-069.3,13230299,1
out-069.4,11951128,0
out-069.4,13214656,1
out-069.5,11964888,0
out-069.5,13200896,1
out-069.6,11975173,0
out-069.6,13190611,1
out-069.7,11993111,0
out-069.7,13172673,1
out-069.8,12001696,0
out-069.8,13164088,1
out-069.9,12021848,0
out-069.9,13143936,1
out-070.0,12037310,0
out-070.0,13128474,1
out-070.1,12052123,0
out-070.1,13113661,1
out-070.2,12059279,0
out-070.2,13106505,1
out-070.3,12068864,0
out-070.3,13096920,1
out-070.4,12081140,0
out-070.4,13084644,1
out-070.5,12094594,0
out-070.5,13071190,1
out-070.6,12103024,0
out-070.6,13062760,1
out-070.7,12111273,0
out-070.7,13054511,1
out-070.8,12126221,0
out-070.8,13039563,1
out-070.9,12132412,0
out-070.9,13033372,1
out-071.0,12139953,0
out-071.0,13025831,1
out-071.1,12144531,0
out-071.1,13021253,1
out-071.2,12156510,0
out-071.2,13009274,1
out-071.3,12162869,0
out-071.3,13002915,1
out-071.4,12172137,0
out-071.4,12993647,1
out-071.5,12186166,0
out-071.5,12979618,1
out-071.6,12195965,0
out-071.6,12969819,1
out-071.7,12201331,0
out-071.7,12964453,1
out-071.8,12206395,0
out-071.8,12959389,1
out-071.9,12218468,0
out-071.9,12947316,1
out-072.0,12219663,0
out-072.0,12946121,1
out-072.1,12233428,0
out-072.1,12932356,1
out-072.2,12242285,0
out-072.2,12923499,1
out-072.3,12248820,0
out-072.3,12916964,1
out-072.4,12260928,0
out-072.4,12904856,1
out-072.5,12269300,0
out-072.5,12896484,1
out-072.6,12273711,0
out-072.6,12892073,1
out-072.7,12281599,0
out-072.7,12884185,1
out-072.8,12287915,0
out-072.8,12877869,1
out-072.9,12297785,0
out-072.9,12867999,1
out-073.0,12307637,0
out-073.0,12858147,1
out-073.1,12314669,0
out-073.1,12851115,1
out-073.2,12326712,0
out-073.2,12839072,1
out-073.3,12334276,0
out-073.3,12831508,1
out-073.4,12345017,0
out-073.4,12820767,1
out-073.5,12352200,0
out-073.5,12813584,1
out-073.6,12363979,0
out-073.6,12801805,1
out-073.7,12371017,0
out-073.7,12794767,1
out-073.8,12381417,0
out-073.8,12784367,1
out-073.9,12390330,0
out-073.9,12775454,1
out-074.0,12400240,0
out-074.0,12765544,1
out-074.1,12407084,0
out-074.1,12758700,1
out-074.2,12416790,0
out-074.2,12748994,1
out-074.3,12425198,0
out-074.3,12740586,1
out-074.4,12432469,0
out-074.4,12733315,1
out-074.5,12439373,0
out-074.5,12726411,1
out-074.6,12447494,0
out-074.6,12718290,1
out-074.7,12454837,0
out-074.7,12710947,1
out-074.8,12460546,0
out-074.8,12705238,1
out-074.9,12467294,0
out-074.9,12698490,1
out-075.0,12473144,0
out-075.0,12692640,1
out-075.1,12478300,0
out-075.1,12687484,1
out-075.2,12483792,0
out-075.2,12681992,1
out-075.3,12488335,0
out-075.3,12677449,1
out-075.4,12492931,0
out-075.4,12672853,1
out-075.5,12498222,0
out-075.5,12667562,1
out-075.6,12503657,0
out-075.6,12662127,1
out-075.7,12506775,0
out-075.7,12659009,1
out-075.8,12512052,0
out-075.8,12653732,1
out-075.9,12515824,0
out-075.9,12649960,1
out-076.0,12519532,0
out-076.0,12646252,1
out-076.1,12521945,0
out-076.1,12643839,1
out-076.2,12524411,0
out-076.2,12641373,1
out-076.3,12528434,0
out-076.3,12637350,1
out-076.4,12530493,0
out-076.4,12635291,1
out-076.5,12533239,0
out-076.5,12632545,1
out-076.6,12535622,0
out-076.6,12630162,1
out-076.7,12537981,0
out-076.7,12627803,1
out-076.8,12540102,0
out-076.8,12625682,1
out-076.9,12542421,0
out-076.9,12623363,1
out-077.0,12544246,0
out-077.0,12621538,1
out-077.1,12545964,0
out-077.1,12619820,1
out-077.2,12548146,0
out-077.2,12617638,1
out-077.3,12549354,0
out-077.3,12616430,1
out-077.4,12551328,0
out-077.4,12614456,1
out-077.5,12552798,0
out-077.5,12612986,1
out-077.6,12554136,0
out-077.6,12611648,1
out-077.7,12555490,0
out-077.7,12610294,1
out-077.8,12556542,0
out-077.8,12609242,1
out-077.9,12557823,0
out-077.9,12607961,1
out-078.0,12558810,0
out-078.0,12606974,1
out-078.1,12559489,0
out-078.1,12606295,1
out-078.2,12560628,0
out-078.2,12605156,1
out-078.3,12561408,0
out-078.3,12604376,1
out-078.4,12562384,0
out-078.4,12603400,1
out-078.5,12563603,0
out-078.5,12602181,1
out-078.6,12564312,0
out-078.6,12601472,1
out-078.7,12565504,0
out-078.7,12600280,1
out-078.8,12565871,0
out-078.8,12599913,1
out-078.9,12566574,0
out-078.9,12599202,1
out-079.0,12567248,0
out-079.0,12598536,1
out-079.1,12567845,0
out-079.1,12597939,1
out-079.2,12568241,0
out-079.2,12597543,1
out-079.3,12568908,0
out-079.3,12596876,1
out-079.4,12569432,0
out-079.4,12596352,1
out-079.5,12569873,0
out-079.5,12595911,1
out-079.6,12570219,0
out-079.6,12595565,1
out-079.7,12570579,0
out-079.7,12595205,1
out-079.8,12571179,0
out-079.8,12594605,1
out-079.9,12571565,0
out-079.9,12594219,1
out-080.0,12572169,0
out-080.0,12593615,1
out-080.1,12572445,0
out-080.1,12593339,1
out-080.2,12573060,0
out-080.2,12592724,1
out-080.3,12573401,0
out-080.3,12592383,1
out-080.4,12573608,0
out-080.4,12592176,1
out-080.5,12573864,0
out-080.5,12591920,1
out-080.6,12574287,0
out-080.6,12591497,1
out-080.7,12574423,0
out-080.7,12591361,1
out-080.8,12574571,0
out-080.8,12591213,1
out-080.9,12574658,0
out-080.9,12591126,1
out-081.0,12574896,0
out-081.0,12590888,1
out-081.1,12575294,0
out-081.1,12590490,1
out-081.2,12575575,0
out-081.2,12590209,1
out-081.3,12575756,0
out-081.3,12590028,1
out-081.4,12576176,0
out-081.4,12589608,1
out-081.5,12576608,0
out-081.5,12589176,1
out-081.6,12576783,0
out-081.6,12589001,1
out-081.7,12576943,0
out-081.7,12588841,1
out-081.8,12577191,0
out-081.8,12588593,1
out-081.9,12577094,0
out-081.9,12588690,1
out-082.0,12577082,0
out-082.0,12588702,1
out-082.1,12577274,0
out-082.1,12588510,1
out-082.2,12577355,0
out-082.2,12588429,1
out-082.3,12577453,0
out-082.3,12588331,1
out-082.4,12577423,0
out-082.4,12588361,1
out-082.5,12577544,0
out-082.5,12588240,1
out-082.6,12577764,0
out-082.6,12588020,1
out-082.7,12577839,0
out-082.7,12587945,1
out-082.8,12577800,0
out-082.8,12587984,1
out-082.9,12577979,0
out-082.9,12587805,1
out-083.0,12578219,0
out-083.0,12587565,1
out-083.1,12578244,0
out-083.1,12587540,1
out-083.2,12578379,0
out-083.2,12587405,1
out-083.3,12578400,0
out-083.3,12587384,1
out-083.4,12578574,0
out-083.4,12587210,1
out-083.5,12578771,0
out-083.5,12587013,1
out-083.6,12578878,0
out-083.6,12586906,1
out-083.7,12578918,0
out-083.7,12586866,1
out-083.8,12579017,0
out-083.8,12586767,1
out-083.9,12579233,0
out-083.9,12586551,1
out-084.0,12579499,0
out-084.0,12586285,1
out-084.1,12579648,0
out-084.1,12586136,1
out-084.2,12579826,0
out-084.2,12585958,1
out-084.3,12579948,0
out-084.3,12585836,1
out-084.4,12579950,0
out-084.4,12585834,1
out-084.5,12580029,0
out-084.5,12585755,1
out-084.6,12580175,0
out-084.6,12585609,1
out-084.7,12580106,0
out-084.7,12585678,1
out-084.8,12580320,0
out-084.8,12585464,1
out-084.9,12580189,0
out-084.9,12585595,1
out-085.0,12580513,0
out-085.0,12585271,1
out-085.1,12580456,0
out-085.1,12585328,1
out-085.2,12580523,0
out-085.2,12585261,1
out-085.3,12580531,0
out-085.3,12585253,1
out-085.4,12580712,0
out-085.4,12585072,1
out-085.5,12580813,0
out-085.5,12584971,1
out-085.6,12580936,0
out-085.6,12584848,1
out-085.7,12580805,0
out-085.7,12584979,1
out-085.8,12581099,0
out-085.8,12584685,1
out-085.9,12581129,0
out-085.9,12584655,1
out-086.0,12581267,0
out-086.0,12584517,1
out-086.1,12581446,0
out-086.1,12584338,1
out-086.2,12581547,0
out-086.2,12584237,1
out-086.3,12581678,0
out-086.3,12584106,1
out-086.4,12581675,0
out-086.4,12584109,1
out-086.5,12581708,0
out-086.5,12584076,1
out-086.6,12581731,0
out-086.6,12584053,1
out-086.7,12581712,0
out-086.7,12584072,1
out-086.8,12581694,0
out-086.8,12584090,1
out-086.9,12581699,0
out-086.9,12584085,1
out-087.0,12581716,0
out-087.0,12584068,1
out-087.1,12581709,0
out-087.1,12584075,1
out-087.2,12581844,0
out-087.2,12583940,1
out-087.3,12581991,0
out-087.3,12583793,1
out-087.4,12581999,0
out-087.4,12583785,1
out-087.5,12582079,0
out-087.5,12583705,1
out-087.6,12582048,0
out-087.6,12583736,1
out-087.7,12582143,0
out-087.7,12583641,1
out-087.8,12582244,0
out-087.8,12583540,1
out-087.9,12582288,0
out-087.9,12583496,1
out-088.0,12582330,0
out-088.0,12583454,1
out-088.1,12582195,0
out-088.1,12583589,1
out-088.2,12582240,0
out-088.2,12583544,1
out-088.3,12582392,0
out-088.3,12583392,1
out-088.4,12582308,0
out-088.4,12583476,1
out-088.5,12582385,0
out-088.5,12583399,1
out-088.6,12582357,0
out-088.6,12583427,1
out-088.7,12582309,0
out-088.7,12583475,1
out-088.8,12582301,0
out-088.8,12583483,1
out-088.9,12582298,0
out-088.9,12583486,1
out-089.0,12582306,0
out-089.0,12583478,1
out-089.1,12582360,0
out-089.1,12583424,1
out-089.2,12582442,0
out-089.2,12583342,1
out-089.3,12582460,0
out-089.3,12583324,1
out-089.4,12582594,0
out-089.4,12583190,1
out-089.5,12582552,0
out-089.5,12583232,1
out-089.6,12582540,0
out-089.6,12583244,1
out-089.7,12582608,0
out-089.7,12583176,1
out-089.8,12582534,0
out-089.8,12583250,1
out-089.9,12582544,0
out-089.9,12583240,1
out-090.0,12582377,0
out-090.0,12583407,1
out-090.1,12582576,0
out-090.1,12583208,1
out-090.2,12582630,0
out-090.2,12583154,1
out-090.3,12582660,0
out-090.3,12583124,1
out-090.4,12582737,0
out-090.4,12583047,1
out-090.5,12582643,0
out-090.5,12583141,1
out-090.6,12582703,0
out-090.6,12583081,1
out-090.7,12582655,0
out-090.7,12583129,1
out-090.8,12582730,0
out-090.8,12583054,1
out-090.9,12582647,0
out-090.9,12583137,1
out-091.0,12582745,0
out-091.0,12583039,1
out-091.1,12582761,0
out-091.1,12583023,1
out-091.2,12582854,0
out-091.2,12582930,1
out-091.3,12582850,0
out-091.3,12582934,1
out-091.4,12582854,0
out-091.4,12582930,1
out-091.5,12582849,0
out-091.5,12582935,1
out-091.6,12582814,0
out-091.6,12582970,1
out-091.7,12582865,0
out-091.7,12582919,1
out-091.8,12582886,0
out-091.8,12582898,1
out-091.9,12582828,0
out-091.9,12582956,1
out-092.0,12582764,0
out-092.0,12583020,1
out-092.1,12582762,0
out-092.1,12583022,1
out-092.2,12582784,0
out-092.2,12583000,1
out-092.3,12582781,0
out-092.3,12583003,1
out-092.4,12582915,0
out-092.4,12582869,1
out-092.5,12582871,0
out-092.5,12582913,1
out-092.6,12582941,0
out-092.6,12582843,1
out-092.7,12582981,0
out-092.7,12582803,1
out-092.8,12583000,0
out-092.8,12582784,1
out-092.9,12582964,0
out-092.9,12582820,1
out-093.0,12583004,0
out-093.0,12582780,1
out-093.1,12583000,0
out-093.1,12582784,1
out-093.2,12583058,0
out-093.2,12582726,1
out-093.4,12583019,0
out-093.4,12582765,1
out-093.3,12582963,0
out-093.3,12582821,1
out-093.5,12583015,0
out-093.5,12582769,1
out-093.6,12582987,0
out-093.6,12582797,1
out-093.7,12583021,0
out-093.7,12582763,1
out-093.8,12582996,0
out-093.8,12582788,1
out-093.9,12582998,0
out-093.9,12582786,1
out-094.0,12582951,0
out-094.0,12582833,1
out-094.1,12582948,0
out-094.1,12582836,1
out-094.2,12582969,0
out-094.2,12582815,1
out-094.3,12582962,0
out-094.3,12582822,1
out-094.4,12583041,0
out-094.4,12582743,1
out-094.5,12583036,0
out-094.5,12582748,1
out-094.6,12583087,0
out-094.6,12582697,1
out-094.7,12583066,0
out-094.7,12582718,1
out-094.8,12583091,0
out-094.8,12582693,1
out-094.9,12583057,0
out-094.9,12582727,1
out-095.0,12583036,0
out-095.0,12582748,1
out-095.1,12583081,0
out-095.1,12582703,1
out-095.2,12583028,0
out-095.2,12582756,1
out-095.3,12583100,0
out-095.3,12582684,1
out-095.4,12583165,0
out-095.4,12582619,1
out-095.5,12583158,0
out-095.5,12582626,1
out-095.6,12583154,0
out-095.6,12582630,1
out-095.7,12583172,0
out-095.7,12582612,1
out-095.8,12583037,0
out-095.8,12582747,1
out-095.9,12583090,0
out-095.9,12582694,1
out-096.0,12583010,0
out-096.0,12582774,1
out-096.1,12583119,0
out-096.1,12582665,1
out-096.2,12583046,0
out-096.2,12582738,1
out-096.3,12582939,0
out-096.3,12582845,1
out-096.4,12582943,0
out-096.4,12582841,1
out-096.5,12583004,0
out-096.5,12582780,1
out-096.6,12582977,0
out-096.6,12582807,1
out-096.7,12582931,0
out-096.7,12582853,1
out-096.8,12582933,0
out-096.8,12582851,1
out-096.9,12582989,0
out-096.9,12582795,1
out-097.0,12583014,0
out-097.0,12582770,1
out-097.1,12582982,0
out-097.1,12582802,1
out-097.2,12583008,0
out-097.2,12582776,1
out-097.3,12583064,0
out-097.3,12582720,1
out-097.4,12583068,0
out-097.4,12582716,1
out-097.5,12583053,0
out-097.5,12582731,1
out-097.6,12583127,0
out-097.6,12582657,1
out-097.7,12583068,0
out-097.7,12582716,1
out-097.8,12583116,0
out-097.8,12582668,1
out-097.9,12583229,0
out-097.9,12582555,1
out-098.0,12583218,0
out-098.0,12582566,1
out-098.1,12583106,0
out-098.1,12582678,1
out-098.2,12583061,0
out-098.2,12582723,1
out-098.3,12583151,0
out-098.3,12582633,1
out-098.4,12583152,0
out-098.4,12582632,1
out-098.5,12583128,0
out-098.5,12582656,1
out-098.6,12583079,0
out-098.6,12582705,1
out-098.7,12583118,0
out-098.7,12582666,1
out-098.8,12583058,0
out-098.8,12582726,1
out-098.9,12583109,0
out-098.9,12582675,1
out-099.0,12583062,0
out-099.0,12582722,1
out-099.1,12583113,0
out-099.1,12582671,1
out-099.2,12583081,0
out-099.2,12582703,1
out-099.3,12583134,0
out-099.3,12582650,1
out-099.4,12583099,0
out-099.4,12582685,1
out-099.5,12583119,0
out-099.5,12582665,1
out-099.6,12583169,0
out-099.6,12582615,1
out-099.7,12583215,0
out-099.7,12582569,1
out-099.8,12583322,0
out-099.8,12582462,1
out-099.9,12583315,0
out-099.9,12582469,1
out-100.0,12583265,0
out-100.0,12582519,1
